transaction_id,customer_id,timestamp_seconds,hour_of_day,day_of_week,is_weekend,is_night,amount,avg_amount_30d,amount_to_avg_ratio,customer_age,customer_tenure_days,account_balance,income_band,merchant_category,merchant_id,transaction_type,card_present,device_type,num_transactions_last_1h,num_transactions_last_24h,minutes_since_last_transaction,distance_from_home_km,distance_from_last_transaction_km,is_foreign_transaction,ip_address_risk_score,failed_pin_attempts_24h,is_fraud
166,14187,2771,0,0,0,1,5.53,14.56,0.38,69,1197,228.91,3,money_transfer,47404,chip,1,ios,0,5,308.9,4.58,41.01,0,0.162,0,0
167,33893,2800,0,0,0,1,40.66,52.71,0.771,79,423,1744.58,1,health,26057,chip,1,web_desktop,0,2,138.5,14.79,1.42,0,0.103,0,0
168,48852,2805,0,0,0,1,30.06,38.57,0.779,60,3222,2075.83,5,money_transfer,86761,online,0,web_mobile,0,2,303.9,11.28,2.55,0,0.288,0,0
169,20676,2821,0,0,0,1,49.81,21.94,2.27,20,3179,708.26,3,money_transfer,35233,online,0,ios,0,4,55.7,18.08,0.65,0,0.226,0,0
170,486,2822,0,0,0,1,109.9,48.99,2.243,40,3517,922.11,2,entertainment,21535,online,0,ios,0,3,114.6,36.76,8.04,0,0.124,0,0
171,5392,2849,0,0,0,1,22.52,31.48,0.715,71,796,542.6,3,restaurant,55023,atm_withdrawal,1,web_desktop,1,7,678.2,11.19,0.32,0,0.269,0,0
172,10708,2850,0,0,0,1,48.6,27.27,1.782,70,1262,1095.3,1,jewelry,11455,chip,1,unknown,0,3,148.9,27.84,15.05,0,0.037,0,0
173,42062,2863,0,0,0,1,30.96,22.58,1.371,76,1083,205.25,1,jewelry,76048,chip,1,unknown,1,4,134.7,7.35,8.44,0,0.292,0,0
174,40841,2863,0,0,0,1,28.09,29.23,0.961,58,3523,1279.99,5,travel,89356,manual_entry,0,unknown,2,3,417.3,0.2,6.84,0,0.591,0,0
175,47311,2924,0,0,0,1,19.92,19.49,1.022,22,9,305.42,2,electronics,71941,atm_withdrawal,1,unknown,0,3,42,7.96,2.31,0,0.191,0,0
176,20077,2926,0,0,0,1,19.18,63.88,0.3,53,1038,1926.32,3,online_retail,63178,manual_entry,0,web_desktop,0,4,18.4,1.5,0.41,0,0.49,0,0
177,30105,2954,0,0,0,1,4.37,26.83,0.163,52,2042,991.76,2,utilities,47686,chip,1,web_mobile,0,3,246.3,2.56,6.62,0,0.234,0,0
178,2165,2969,0,0,0,1,59.19,64.2,0.922,79,1890,3331.64,5,clothing,20177,contactless,1,ios,0,3,258,11.83,30.59,0,0.163,0,0
179,25643,2986,0,0,0,1,56.66,60.56,0.936,36,2044,996.38,3,fuel,40621,online,0,ios,0,4,337.4,9.15,1.43,0,0.015,0,0
180,38219,2995,0,0,0,1,96.89,45.52,2.129,31,2995,2015.04,5,crypto_exchange,76771,manual_entry,0,web_mobile,0,4,18.7,13.58,22.04,0,0.666,0,0
181,23991,2996,0,0,0,1,114.66,54.27,2.113,71,819,3364.67,5,restaurant,33670,online,0,web_mobile,0,2,116.4,5.7,12.43,0,0.597,0,0
182,45290,3009,0,0,0,1,7.73,13.29,0.582,52,2061,235.57,1,crypto_exchange,68858,contactless,1,android,2,5,51.8,41.89,0.31,0,0.256,0,0
183,42763,3014,0,0,0,1,72.75,46.27,1.572,59,1946,2370.26,4,restaurant,33556,online,0,android,0,4,486.4,0.37,3.51,0,0.401,0,0
184,5246,3016,0,0,0,1,8.85,24.23,0.365,57,2677,1214.19,4,online_retail,46594,online,0,web_mobile,1,8,769.8,4.45,34.51,0,0.049,0,0
185,40156,3046,0,0,0,1,3.42,20.64,0.166,61,1917,1048.63,4,money_transfer,25973,online,0,ios,0,4,92.8,8.57,1.55,0,0.239,0,0
186,9022,3068,0,0,0,1,125.02,56.55,2.211,70,3247,1211.99,4,clothing,39863,manual_entry,0,web_mobile,1,3,0.5,11.64,19.22,0,0.051,0,0
187,2376,3074,0,0,0,1,54.57,37.61,1.451,75,2259,1152.21,5,gambling,84428,contactless,1,pos_terminal,0,2,44.1,0.99,2.31,0,0.04,0,0
188,47374,3083,0,0,0,1,40.05,13.33,3.005,22,2609,346.66,2,utilities,12329,chip,1,ios,0,7,168.5,15.26,4.7,0,0.027,0,0
189,42907,3083,0,0,0,1,62.16,17.55,3.542,51,1929,797.69,1,crypto_exchange,47055,atm_withdrawal,1,pos_terminal,1,7,58.3,10.53,6.24,0,0.119,0,0
190,29688,3101,0,0,0,1,40.9,12.39,3.301,60,1657,729,2,utilities,28865,contactless,1,pos_terminal,0,5,631.2,79.82,6.22,0,0.104,0,0
191,25835,3110,0,0,0,1,141.73,65.03,2.179,74,107,2684.57,2,entertainment,32667,online,0,ios,0,1,230.2,4.51,14.55,0,0.469,0,0
192,7575,3112,0,0,0,1,22.63,16.9,1.339,26,2012,606.76,4,jewelry,82883,chip,1,unknown,0,5,617.2,11.04,18.13,0,0.274,0,0
193,22859,3115,0,0,0,1,3.73,16.59,0.225,77,499,756.27,2,travel,98181,contactless,1,ios,0,1,199.2,2.15,30.8,0,0.034,0,0
194,35137,3140,0,0,0,1,89.93,56.61,1.589,26,778,1803.56,1,travel,96944,chip,1,unknown,0,2,269.3,1.84,3.77,0,0.034,0,0
195,37942,3150,0,0,0,1,13.26,20.03,0.662,66,2843,404.53,4,gaming,32466,contactless,1,web_mobile,0,1,445.5,6.98,1.67,0,0.256,0,0
196,36276,3177,0,0,0,1,53.86,45.84,1.175,61,2797,283.71,4,health,36429,online,0,pos_terminal,4,5,140,4.12,31.26,0,0.178,0,0
197,49831,3191,0,0,0,1,30.04,15.95,1.883,55,2703,552.61,5,money_transfer,16207,contactless,1,android,0,6,162.4,3.92,5.15,0,0.086,0,0
198,7917,3200,0,0,0,1,18.3,23.35,0.784,25,13,1358.44,1,travel,21332,online,0,web_desktop,1,3,72.8,33.89,8.06,0,0.857,0,0
199,2626,3214,0,0,0,1,32.57,31.82,1.024,83,41,1510.48,4,jewelry,70939,swipe,1,android,0,3,215,19.56,12.61,0,0.254,0,0
200,18301,3221,0,0,0,1,43.51,29.07,1.497,41,1312,1353.3,3,gaming,74370,online,0,web_mobile,0,4,350.2,20.7,19.86,0,0.223,0,0
201,18896,3232,0,0,0,1,11.26,24.98,0.451,35,2358,733.23,2,jewelry,96244,chip,1,unknown,1,2,28.4,2.16,3.97,0,0.191,0,0
202,41941,3271,0,0,0,1,10.68,14.85,0.719,81,1661,658.23,4,fuel,80996,online,0,web_mobile,1,6,0.5,0.5,5.62,0,0.188,0,0
203,28605,3291,0,0,0,1,708.18,136.3,5.196,59,2894,3461.17,1,gaming,37859,contactless,1,web_desktop,0,2,211.5,0.35,12.86,0,0.107,0,0
204,12376,3294,0,0,0,1,17.96,25.35,0.708,65,3642,978.94,1,travel,39463,contactless,1,ios,0,4,77.8,4.81,1.08,0,0.169,0,0
205,49206,3316,0,0,0,1,44.53,33.73,1.32,39,2934,1787.09,5,electronics,27622,manual_entry,0,web_desktop,1,3,31.5,43.51,14,0,0.951,0,1
206,31948,3337,0,0,0,1,23.73,14.03,1.691,51,2467,218.35,1,online_retail,36144,atm_withdrawal,1,ios,0,0,115.4,11.18,5.79,0,0.274,0,0
207,8396,3392,0,0,0,1,3.34,9.29,0.36,63,2671,358.85,3,jewelry,17245,online,0,web_mobile,0,2,678.3,21.96,17.11,0,0.614,0,0
208,39805,3393,0,0,0,1,26.7,19.26,1.386,81,3727,385.09,5,entertainment,92900,contactless,1,unknown,1,4,633.1,22.49,7.72,0,0.159,0,0
209,34594,3423,0,0,0,1,12.18,9.09,1.34,40,2520,75.06,2,electronics,75149,online,0,web_mobile,2,5,133.8,7.9,10.58,0,0.289,0,0
210,4573,3424,0,0,0,1,38.2,15.46,2.471,77,1515,78.23,3,money_transfer,92693,swipe,1,web_desktop,0,6,2.7,20.94,6.99,0,0.269,0,0
211,34054,3427,0,0,0,1,272.21,94.5,2.881,20,37,857.36,1,jewelry,28572,online,0,pos_terminal,0,4,139.7,20.98,3.86,0,0.611,0,0
212,37839,3430,0,0,0,1,45.58,28.83,1.581,47,88,271.98,4,fuel,62746,contactless,1,web_desktop,0,3,196.9,36.13,1.98,0,0.282,0,0
213,29277,3433,0,0,0,1,51.4,37.04,1.388,39,1624,975.23,1,crypto_exchange,15670,chip,1,web_mobile,1,3,681.4,1.2,17.15,0,0.024,0,1
214,34329,3452,0,0,0,1,26.4,28.87,0.914,66,727,1183.31,3,money_transfer,90534,contactless,1,android,0,3,311.2,9.95,12.82,0,0.097,0,0
215,19756,3462,0,0,0,1,21.38,38.11,0.561,53,1341,1443.44,2,money_transfer,87465,online,0,web_mobile,1,3,243.3,9.98,45.78,0,0.529,0,0
216,41038,3468,0,0,0,1,77.24,27.28,2.831,68,1696,427.49,1,fuel,65261,contactless,1,web_mobile,0,6,165.4,7.99,2.82,0,0.299,0,0
217,36124,3471,0,0,0,1,14.57,15.54,0.938,76,2913,827.39,4,online_retail,88078,atm_withdrawal,1,web_desktop,1,5,437.6,14.35,2.02,0,0.244,0,0
218,23376,3515,0,0,0,1,28.27,19.78,1.429,38,2255,960.6,5,crypto_exchange,97159,online,0,android,0,8,3.8,38.5,70.83,0,0.179,0,0
219,733,3559,0,0,0,1,23.64,28.74,0.823,69,3748,829.49,3,electronics,43476,chip,1,android,0,5,170,2.53,9.24,0,0.064,1,0
220,33458,3565,0,0,0,1,153.67,30.03,5.117,60,119,1552.77,2,crypto_exchange,66634,online,0,ios,1,5,458.8,13.2,9.6,0,0.619,0,1
221,28177,3601,1,0,0,1,17.79,60.84,0.292,51,1426,3373.69,2,grocery,82570,atm_withdrawal,1,unknown,0,3,6.9,27.29,22.19,0,0.143,0,0
222,27416,3606,1,0,0,1,50.08,27,1.855,81,3350,221.04,1,money_transfer,71070,atm_withdrawal,1,web_desktop,1,9,187.4,17.72,26.97,0,0.09,0,0
223,39644,3611,1,0,0,1,6.33,15.36,0.412,61,2342,779.65,3,restaurant,94830,chip,1,pos_terminal,0,4,79.6,7.3,1.55,0,0.231,0,0
224,37682,3616,1,0,0,1,4.72,18.48,0.255,79,77,731.75,5,grocery,92943,atm_withdrawal,1,android,1,5,81.5,43.1,36.34,0,0.282,0,0
225,2246,3629,1,0,0,1,37.13,25.67,1.446,56,2390,854.29,1,grocery,47347,contactless,1,web_desktop,0,7,2.3,13.65,5.21,0,0.209,0,0
226,37180,3635,1,0,0,1,25.45,51.18,0.497,44,1134,428.28,1,travel,75202,chip,1,ios,0,5,11.6,16.55,29.97,0,0.246,0,0
227,3259,3637,1,0,0,1,101.66,52.21,1.947,45,3553,2221.44,3,electronics,26433,online,0,android,0,4,250,20.75,14.81,0,0.34,0,0
228,33823,3649,1,0,0,1,20.73,83.32,0.249,42,638,666.69,2,travel,30105,atm_withdrawal,1,ios,0,6,204.1,1.11,3.85,0,0.04,0,0
229,41108,3652,1,0,0,1,22.95,18.24,1.258,81,3682,1179.11,3,grocery,70986,manual_entry,0,web_desktop,1,6,536.7,21.84,5.01,0,0.426,0,0
230,7481,3654,1,0,0,1,17.65,10.23,1.725,32,2202,550.74,2,gambling,21491,swipe,1,web_mobile,0,5,719.7,4.67,14.3,0,0.124,0,0
231,5069,3684,1,0,0,1,73.96,33.93,2.18,82,2558,2047.74,5,money_transfer,43840,chip,1,pos_terminal,0,5,272.6,0.35,18.24,0,0.167,0,0
232,43876,3701,1,0,0,1,3.24,11.84,0.274,61,1631,280.31,5,travel,58463,atm_withdrawal,1,web_desktop,1,7,89.4,22.76,2.26,0,0.267,0,0
233,13183,3711,1,0,0,1,3.89,18.01,0.216,64,787,746.22,5,fuel,64795,chip,1,pos_terminal,1,4,21.4,50.93,1.97,0,0.083,0,0
234,45610,3730,1,0,0,1,9.59,13.68,0.701,82,3144,214.01,1,health,47292,contactless,1,android,0,1,10.3,21.89,1.74,0,0.067,0,0
235,1624,3756,1,0,0,1,25.75,20.55,1.253,55,2447,312.3,4,clothing,67704,online,0,unknown,1,7,187.2,0.7,46.44,0,0.913,0,1
236,16598,3765,1,0,0,1,145.57,102.51,1.42,25,2134,6056.87,2,travel,97255,chip,1,unknown,1,5,194,17.55,11.62,0,0.117,0,0
237,35268,3770,1,0,0,1,87.19,85.52,1.02,31,3095,1593.99,1,travel,69523,swipe,1,pos_terminal,0,8,9.8,7.93,10.53,0,0.272,0,0
238,33780,3771,1,0,0,1,20.92,11.73,1.783,72,1965,531.01,4,clothing,46347,swipe,1,web_mobile,1,7,115,30.81,10.15,0,0.232,0,0
239,19960,3772,1,0,0,1,16.3,18.89,0.863,46,177,349.95,4,money_transfer,95998,swipe,1,unknown,0,7,68.4,11.53,8.44,0,0.243,0,0
240,15569,3784,1,0,0,1,58.99,24.73,2.385,43,2226,222.94,5,entertainment,43565,online,0,android,0,1,634.6,1.46,9.45,0,0.057,0,0
241,31360,3806,1,0,0,1,4.54,37.15,0.122,42,1269,1060.42,2,gambling,46243,atm_withdrawal,1,unknown,0,7,445.8,4.58,2.3,0,0.08,0,0
242,16902,3809,1,0,0,1,29.36,35.09,0.837,57,244,1469.62,5,crypto_exchange,51564,swipe,1,unknown,0,5,30.5,4.79,4.45,0,0.248,0,0
243,40293,3819,1,0,0,1,121.21,65.48,1.851,60,2696,719.77,4,electronics,28735,atm_withdrawal,1,ios,1,10,389.3,54.04,6.19,0,0.097,0,0
244,6769,3838,1,0,0,1,19.43,9.23,2.105,31,1171,95.72,4,gaming,93737,contactless,1,pos_terminal,0,0,362.5,13.88,8.99,0,0.045,0,0
245,48570,3869,1,0,0,1,111.68,20.44,5.464,46,448,563.86,3,electronics,24581,online,0,ios,0,6,87.1,5.78,15.25,0,0.423,0,1
246,15874,3877,1,0,0,1,48.62,32.66,1.489,69,3662,197.55,3,clothing,16600,manual_entry,0,unknown,0,7,155.8,3.9,7.2,0,0.185,0,0
247,26362,3881,1,0,0,1,7.49,23.23,0.322,28,2376,283.39,4,money_transfer,60329,online,0,web_mobile,1,5,137.2,15.21,1.8,0,0.34,0,0
248,8480,3931,1,0,0,1,55.9,20.22,2.765,60,3376,412.26,5,health,65863,chip,1,android,0,4,487.8,3.16,20.05,0,0.13,0,0
249,25570,3944,1,0,0,1,20.74,20.45,1.014,58,2953,1035.68,4,health,89150,chip,1,android,1,4,158.9,9.68,21.83,0,0.251,0,0
250,10385,3950,1,0,0,1,36.01,20.69,1.74,26,3560,741.91,3,utilities,75698,manual_entry,0,unknown,1,5,15.8,12.02,0.17,0,0.932,0,0
251,5806,3962,1,0,0,1,241.22,194.59,1.24,46,1712,9660.9,2,utilities,24259,chip,1,android,1,6,348,20.73,8.35,0,0.175,0,0
252,42791,3967,1,0,0,1,40.83,49.86,0.819,30,3397,1541.1,3,online_retail,25446,online,0,android,1,2,368.7,28.07,15.14,0,0.142,0,0
253,1422,3967,1,0,0,1,40.83,19.04,2.144,57,1798,524.76,5,gaming,73682,online,0,web_mobile,0,4,48.7,5.76,11.1,0,0.036,0,0
254,48728,3968,1,0,0,1,80.15,33.27,2.409,48,2848,561.83,2,crypto_exchange,86360,swipe,1,pos_terminal,2,5,39.2,28.01,12.97,0,0.115,1,0
255,29892,3971,1,0,0,1,6.85,26.57,0.258,34,1155,511.72,2,grocery,65961,online,0,ios,0,6,101.9,43.47,3.65,0,0.677,0,0
256,27818,3982,1,0,0,1,92.36,37.26,2.479,68,2728,2642.97,5,health,38240,contactless,1,web_mobile,0,3,378.9,0.3,0.78,0,0.277,0,0
257,2004,3994,1,0,0,1,19.72,14.88,1.325,71,3663,420.66,2,jewelry,10650,contactless,1,pos_terminal,0,5,89.4,2.11,22.18,0,0.069,0,0
258,46653,4004,1,0,0,1,20.42,23.77,0.859,84,3960,690.44,5,money_transfer,58060,contactless,1,pos_terminal,1,6,79.9,10.9,1.12,0,0.14,0,0
259,43827,4048,1,0,0,1,8.01,19.64,0.408,77,849,640.86,4,grocery,12903,chip,1,ios,0,3,48.4,48.54,0.88,0,0.034,0,0
260,42192,4053,1,0,0,1,12.83,26.63,0.482,25,1545,501.06,5,travel,36139,online,0,web_mobile,1,4,240.3,21.28,13.99,0,0.609,0,0
261,21528,4054,1,0,0,1,94.24,35.08,2.686,20,1016,1084.71,1,gambling,99296,swipe,1,unknown,0,4,295.7,20.74,0.57,0,0.112,0,0
262,11745,4059,1,0,0,1,7.68,29.75,0.258,26,2230,839.52,2,clothing,87076,online,0,android,1,7,182.5,10.95,11.07,0,0.776,0,0
263,40852,4077,1,0,0,1,59.63,43.6,1.368,79,1331,1048.22,2,money_transfer,22238,online,0,web_desktop,0,4,292.4,18.22,32.55,0,0.829,0,1
264,33457,4093,1,0,0,1,142.04,50.44,2.816,76,3971,512.69,3,grocery,76077,manual_entry,0,web_mobile,1,6,253.5,1.03,8.21,0,0.318,0,0
265,29922,4104,1,0,0,1,36.11,16.22,2.226,45,3249,386.27,3,money_transfer,28719,contactless,1,ios,0,5,458.5,11.74,20.75,0,0.278,0,0
266,42838,4109,1,0,0,1,15.84,37.74,0.42,42,3716,1046.75,5,travel,75706,swipe,1,web_desktop,0,6,586.9,5.11,17.99,0,0.108,0,0
267,19315,4114,1,0,0,1,52.44,15.22,3.445,21,3623,950.5,5,entertainment,66260,swipe,1,pos_terminal,1,5,123.4,12.83,51.32,0,0.249,0,0
268,8141,4130,1,0,0,1,131.54,32.36,4.065,44,3724,863.77,2,health,87776,online,0,ios,0,6,187.2,21.71,12.26,0,0.27,0,0
269,14900,4136,1,0,0,1,6.01,11.71,0.513,53,3472,98.99,4,clothing,76983,chip,1,ios,0,1,197.7,22.09,15.52,0,0.037,0,0
270,34946,4138,1,0,0,1,89.29,20.82,4.289,58,3088,1451.51,5,jewelry,99498,swipe,1,web_mobile,1,4,219.1,45.08,4.22,0,0.28,1,0
271,37178,4143,1,0,0,1,19.08,33.91,0.563,28,575,1803.06,3,electronics,30352,online,0,unknown,0,4,74.6,1.83,5.37,0,0.645,0,0
272,34737,4145,1,0,0,1,22,38.76,0.568,58,3141,1025.31,4,entertainment,87751,contactless,1,pos_terminal,0,5,147.8,9.8,26.62,0,0.061,0,0
273,5549,4160,1,0,0,1,16.27,35.06,0.464,68,1382,929.15,5,grocery,22568,online,0,web_mobile,0,6,43.8,2.29,3.6,0,0.714,0,0
274,37305,4167,1,0,0,1,47.74,24.47,1.951,73,3980,989.74,2,crypto_exchange,85183,online,0,ios,0,2,96.6,6.62,2.54,0,0.958,0,0
275,49788,4175,1,0,0,1,83.86,30.34,2.764,83,1960,1503.15,3,gambling,68599,chip,1,web_mobile,1,2,192.2,11.96,16.94,0,0.004,0,0
276,10810,4178,1,0,0,1,71.15,19.4,3.668,44,2559,613.71,4,gaming,83377,online,0,android,0,6,88.9,36.67,9.66,0,0.043,0,1
277,38535,4294,1,0,0,1,37.64,145.54,0.259,47,2543,1230.57,3,entertainment,62377,online,0,web_desktop,1,9,62.6,34.46,32.31,0,0.577,1,0
278,40908,4331,1,0,0,1,30.72,13.59,2.26,43,3307,274.43,1,clothing,84947,online,0,ios,1,4,198.1,18.26,13.68,0,0.008,0,0
279,32155,4372,1,0,0,1,19.29,22.66,0.851,41,2186,563.39,3,health,68687,swipe,1,android,0,4,170.8,18.05,45.05,0,0.242,0,0
280,2874,4385,1,0,0,1,61.91,62.99,0.983,43,2230,642.96,1,grocery,98841,online,0,ios,0,5,790.9,29.44,23.62,0,0.359,0,0
281,31285,4385,1,0,0,1,29.86,64.39,0.464,41,1096,1449.45,3,health,19019,atm_withdrawal,1,web_desktop,0,6,82.1,38.7,3.17,0,0.138,0,0
282,17131,4411,1,0,0,1,94.71,75.74,1.25,42,3238,341.56,5,gambling,86488,chip,1,pos_terminal,0,3,170.1,6.88,11.71,0,0.003,0,0
283,47239,4419,1,0,0,1,41.6,26.61,1.563,67,247,1550.39,3,money_transfer,68886,online,0,pos_terminal,0,2,295.7,4.44,68.66,0,0.454,0,0
284,1227,4456,1,0,0,1,73.02,70.11,1.042,83,2599,1757.93,1,grocery,57824,contactless,1,unknown,0,5,192,11.05,1.69,0,0.292,1,0
285,1639,4467,1,0,0,1,15.95,48.25,0.331,36,2241,2120.87,3,restaurant,52804,swipe,1,android,0,4,173.1,47.6,19.28,0,0.28,0,0
286,35821,4474,1,0,0,1,151.65,47.54,3.19,68,3697,1640.91,5,gambling,89054,chip,1,unknown,1,8,24.6,18.77,4.32,0,0.221,0,0
287,15422,4479,1,0,0,1,6.44,20.95,0.307,42,391,291.02,5,money_transfer,76853,contactless,1,web_desktop,1,4,5.9,21.7,11.91,0,0.222,0,0
288,20235,4486,1,0,0,1,13.03,11.56,1.127,54,303,762.32,2,crypto_exchange,78362,atm_withdrawal,1,ios,2,8,455.5,17.56,27.84,0,0.033,0,0
289,41992,4500,1,0,0,1,12.35,21.76,0.568,77,3866,321.35,3,gaming,32351,swipe,1,unknown,0,1,208.8,26.51,6.46,0,0.121,0,0
290,15755,4529,1,0,0,1,38.92,35.46,1.098,70,3051,2549.18,3,travel,48816,online,0,web_desktop,0,0,205.9,10.93,20.53,0,0.435,0,0
291,17023,4558,1,0,0,1,12.55,30.54,0.411,53,660,1210.1,5,online_retail,75053,chip,1,pos_terminal,0,7,91.3,13.34,6.34,0,0.029,0,0
292,16331,4563,1,0,0,1,122.73,46.24,2.654,63,737,1765.09,5,jewelry,50033,swipe,1,android,0,2,148,7.69,10.99,0,0.039,0,0
293,36663,4593,1,0,0,1,46.2,63.87,0.723,70,3278,3539.84,3,online_retail,52912,chip,1,web_mobile,1,7,39.1,25.52,7.7,0,0.041,0,0
294,5082,4595,1,0,0,1,54.75,25.54,2.144,18,3894,1231.42,1,electronics,39331,chip,1,android,1,7,3,11.69,9.91,0,0.286,0,0
295,24668,4595,1,0,0,1,52.82,19.6,2.695,24,2807,605.58,3,jewelry,69274,chip,1,web_desktop,1,2,241.1,4.35,1.73,0,0.117,0,0
296,11132,4651,1,0,0,1,39.35,29.14,1.35,59,1379,1260.95,5,online_retail,26960,contactless,1,ios,0,3,88.2,26.51,11.15,0,0.182,0,0
297,3523,4651,1,0,0,1,128.68,110.28,1.167,29,3682,5831.11,4,grocery,54885,chip,1,web_desktop,0,6,407.9,26,2.48,0,0.123,0,0
298,39270,4667,1,0,0,1,86.07,158.87,0.542,39,1688,4310.96,4,fuel,68279,chip,1,android,0,4,167.8,12.38,2.38,0,0.103,0,0
299,38349,4672,1,0,0,1,249.04,66.2,3.762,78,2027,686.99,4,online_retail,89724,online,0,web_mobile,0,0,23.5,11.32,4.79,0,0.141,0,0
300,48233,4694,1,0,0,1,25.11,51.78,0.485,23,2511,2603.98,3,restaurant,15670,online,0,pos_terminal,0,7,77.5,17.11,8.53,0,0.745,1,0
301,30608,4713,1,0,0,1,12.93,26.23,0.493,33,1058,1308.19,4,money_transfer,68171,atm_withdrawal,1,android,0,0,289.8,32.22,49.99,0,0.145,0,0
302,45631,4724,1,0,0,1,40.45,19.12,2.116,52,1540,1064.6,5,gaming,71682,chip,1,pos_terminal,0,4,93.4,3.33,8.72,0,0.244,0,0
303,20143,4725,1,0,0,1,31.3,27.97,1.119,78,3855,449.95,1,clothing,77340,chip,1,ios,0,3,515.7,51.27,42.41,0,0.124,0,0
304,7301,4736,1,0,0,1,70.82,46.99,1.507,37,3556,1145.22,3,money_transfer,31510,online,0,android,0,2,261.5,0.22,7.99,0,0.177,0,0
305,44902,4749,1,0,0,1,39.35,76.09,0.517,34,286,3331.42,1,health,16355,chip,1,ios,0,4,470.4,12.16,4.61,0,0.11,0,0
306,18783,4753,1,0,0,1,15.59,25.22,0.618,74,68,1468.52,2,money_transfer,15366,contactless,1,web_desktop,1,5,325.3,1.22,0.77,0,0.217,0,0
307,18319,4764,1,0,0,1,53.56,47.1,1.137,45,1610,1910.22,2,online_retail,66921,online,0,web_desktop,0,5,408.8,26.24,2.84,0,0.128,0,0
308,661,4773,1,0,0,1,65.54,57.59,1.138,67,3612,1559.96,2,money_transfer,14029,swipe,1,web_desktop,1,13,3.7,29.14,1.71,0,0.294,0,0
309,21263,4806,1,0,0,1,34.99,23.48,1.49,37,3759,444.7,1,clothing,22212,online,0,web_desktop,0,3,67.3,7.62,50.45,0,0.795,1,0
310,16921,4807,1,0,0,1,82.59,45.77,1.804,79,3531,1581.16,4,gaming,85595,atm_withdrawal,1,ios,0,1,116.1,7.97,21.72,0,0.042,0,0
311,23223,4817,1,0,0,1,29.27,23.9,1.225,53,2133,453.37,3,crypto_exchange,99589,chip,1,ios,0,1,265.1,7.28,8.03,0,0.071,0,0
312,14260,4826,1,0,0,1,27.75,18.92,1.467,83,2,892.47,1,travel,56655,chip,1,android,0,6,64.9,11.4,0.11,0,0.116,0,0
313,215,4879,1,0,0,1,16.31,33.88,0.481,36,3971,1582.27,3,restaurant,70484,swipe,1,unknown,0,3,129.8,0.46,3.4,0,0.174,0,0
314,33480,4880,1,0,0,1,104.43,41.18,2.536,68,162,405.69,2,utilities,43897,chip,1,ios,0,4,747.5,6.79,9.33,0,0.126,0,0
315,38412,4893,1,0,0,1,22.98,122.6,0.187,29,1759,2623.26,1,travel,57868,online,0,unknown,0,3,110.2,2.67,0.71,0,0.89,1,0
316,37120,4895,1,0,0,1,27.66,53.05,0.521,53,159,749.43,3,health,82118,atm_withdrawal,1,web_mobile,1,7,795.4,28.03,3.06,0,0.169,0,0
317,46276,4899,1,0,0,1,4.98,9.06,0.55,37,3413,236.62,4,electronics,71340,chip,1,ios,0,2,14.5,9.21,5.58,0,0.067,0,0
318,22635,4919,1,0,0,1,51.81,44.73,1.158,18,1405,300.04,1,health,82265,online,0,android,1,5,533.2,30.61,0.95,0,0.561,0,0
319,21131,4920,1,0,0,1,27.74,37.99,0.73,46,853,1284.63,1,fuel,73025,atm_withdrawal,1,web_desktop,1,6,53.6,5.82,3.24,0,0.244,0,0
320,23418,4938,1,0,0,1,27.52,24.05,1.144,70,236,1069.81,3,money_transfer,73257,swipe,1,web_mobile,0,5,253.4,3.49,21.79,0,0.122,0,0
321,30971,4950,1,0,0,1,90.52,147.98,0.612,73,1706,6841.66,2,entertainment,93652,online,0,pos_terminal,1,3,536.3,9.26,4.55,0,0.234,0,0
322,32630,4950,1,0,0,1,45.82,61.02,0.751,50,1270,2383.62,1,grocery,37894,swipe,1,ios,1,6,76.2,29.6,10.71,0,0.041,0,0
323,42762,4990,1,0,0,1,17.55,10.58,1.659,63,571,537.23,5,online_retail,17670,online,0,ios,0,1,83.3,1.61,7.09,0,0.712,0,0
324,27788,5005,1,0,0,1,31.71,18.88,1.68,32,1287,704.05,5,electronics,52622,swipe,1,android,0,3,264.9,40.49,18.3,0,0.162,0,0
325,13867,5008,1,0,0,1,21.86,24.5,0.892,64,2731,832.25,4,utilities,19757,chip,1,ios,0,5,99.9,10.54,2.92,0,0.227,0,0
326,45904,5008,1,0,0,1,18.64,37.04,0.503,49,2754,1602.96,4,grocery,95095,swipe,1,pos_terminal,0,2,16.6,94.15,5.65,0,0.293,0,0
327,13278,5012,1,0,0,1,19.9,15.2,1.309,21,1722,94.16,3,gambling,99811,swipe,1,unknown,0,3,118.1,22.3,0.75,0,0.273,0,0
328,186,5027,1,0,0,1,18.56,29.49,0.629,29,159,1722.8,3,jewelry,24866,online,0,web_desktop,1,3,228,28.62,2.18,0,0.364,0,0
329,43980,5054,1,0,0,1,24.95,21.75,1.147,69,2696,265.65,1,jewelry,80729,swipe,1,pos_terminal,0,2,80.1,0.45,1.53,0,0.231,1,0
330,30946,5055,1,0,0,1,67.09,20.84,3.219,57,3227,182.86,2,entertainment,50748,swipe,1,pos_terminal,1,4,28.5,12.64,11.71,0,0.281,0,0
331,13058,5072,1,0,0,1,585.91,44.93,13.041,33,2237,630.7,3,fuel,59158,contactless,1,ios,0,4,218.5,15.9,13.54,0,0.201,0,1
